"Tape_Media_ID"	"Media_ID"	"Mainheading"	"Subheading"
"ZA335_04_03"	"ZA335_04_03_0142"	"NULL"	"Beziehungen zwischen den Häftlingen und zur SS"
"ZA335_04_03"	"ZA335_04_03_0147"	"NULL"	"Vernichtung und Geschichte über Mutter und Tochter aus Polen"
"ZA335_04_03"	"ZA335_04_03_0159"	"NULL"	"Aufstand und Bestrafung"
"ZA335_04_03"	"ZA335_04_03_0163"	"NULL"	"Pakete für polnische Häftlinge"
"ZA335_04_03"	"ZA335_04_03_0166"	"NULL"	"Unterschiedliche Behandlung der verschiedenen Nationalitäten"
"ZA335_04_03"	"ZA335_04_03_0168"	"NULL"	"Beispiel für die Beziehung zwischen Polinnen und Russinnen"
"ZA335_04_03"	"ZA335_04_03_0173"	"NULL"	"Exkurs über das Verhältnis zwischen Polen und Russland in den 90ern"
"ZA335_04_03"	"ZA335_04_03_0182"	"NULL"	"Freundschaft und gegenseitige Hilfe zwischen den verschiedenen Nationalitäten"
"ZA335_04_03"	"ZA335_04_03_0188"	"NULL"	"Erzählung über deutsche \Lagermutti\"" und andere lebenslange Freundinnen"""
"ZA335_04_03"	"ZA335_04_03_0201"	"Arbeit bei Siemens"	"Bauarbeit"
"ZA335_04_03"	"ZA335_04_03_0203"	"NULL"	"Weigerung über Sabotageaktionen zu sprechen"
"ZA335_04_03"	"ZA335_04_03_0233"	"NULL"	"Suche nach ihrer deutschen \Lagermutti\"" nach dem Krieg I"""
"ZA335_04_03"	"ZA335_04_03_0239"	"NULL"	"Treffen mit deutschen Mithäftlingen 1964 in Moskau"
"ZA335_04_03"	"ZA335_04_03_0241"	"NULL"	"Suche nach ihrer deutschen \Lagermutti\"" nach dem Krieg II"""
"ZA335_04_03"	"ZA335_04_03_0245"	"NULL"	"Besuch im KZ Ravensbrück 1965"
"ZA335_04_03"	"ZA335_04_03_0249"	"NULL"	"Besuch bei ihrer deutschen \Lagermutti\"" 1965"""
"ZA335_04_03"	"ZA335_04_03_0274"	"NULL"	"Arbeit in Halle 3 und Bedingungen dort"
"ZA335_04_03"	"ZA335_04_03_0277"	"NULL"	"Beziehung zu Meistern und SS"
"ZA335_04_03"	"ZA335_04_03_0281"	"NULL"	"Vortanzen nach der Arbeit"
"ZA335_04_03"	"ZA335_04_03_0283"	"NULL"	"Weigerung der Häftlinge Prämien anzunehmen"
"ZA335_04_03"	"ZA335_04_03_0287"	"NULL"	"Indirekte Beschreibung einer Sabotageaktion"
"ZA335_04_03"	"ZA335_04_03_0295"	"NULL"	"Versetzung in Halle 8 und Beziehung zu Meister Neumann"
"ZA335_04_03"	"ZA335_04_03_0303"	"NULL"	"Heimliches Fest zu Ehren Lenins"
"ZA335_04_03"	"ZA335_04_03_0305"	"NULL"	"Gegenseitige Hilfe zwischen Meister Neumann und Olga Smirnova"
"ZA335_04_04"	"ZA335_04_04_0012"	"Befreiung I"	"Brief an den Vater"
"ZA335_04_04"	"ZA335_04_04_0021"	"NULL"	"Meister Neumann in Kriegsgefangenschaft"
"ZA335_04_04"	"ZA335_04_04_0030"	"NULL"	"Überprüfung nach der Befreiung"
"ZA335_04_04"	"ZA335_04_04_0035"	"NULL"	"Hilfe für Meister Neumann im Kriegsgefangenenlager"
"ZA335_04_04"	"ZA335_04_04_0043"	"Letzte Kriegstage"	"Ankunft des Internationalen Roten Kreuzes"
"ZA335_04_04"	"ZA335_04_04_0052"	"NULL"	"Evakuierung von Häftlingen durch das IKRK"
"ZA335_04_04"	"ZA335_04_04_0053"	"NULL"	"Reaktion der Aufseherinnen auf die Ankunft des IKRK und Erhalt von Paketen"
"ZA335_04_04"	"ZA335_04_04_0058"	"NULL"	"Evakuierung der norwegischen \Lagermutti\"""""
"ZA335_04_04"	"ZA335_04_04_0059"	"NULL"	"Entscheidung im Lager zu bleiben"
"ZA335_04_04"	"ZA335_04_04_0060"	"NULL"	"Abreise vieler Freunde"
"ZA335_04_04"	"ZA335_04_04_0062"	"NULL"	"Todesmarsch I"
"ZA335_04_04"	"ZA335_04_04_0074"	"NULL"	"Flucht"
"ZA335_04_04"	"ZA335_04_04_0078"	"NULL"	"Todesmarsch II"
"ZA335_04_04"	"ZA335_04_04_0079"	"NULL"	"Bombardierung durch die amerikanische Luftwaffe"
"ZA335_04_04"	"ZA335_04_04_0081"	"NULL"	"Auseinanderlaufen und Schutzsuche"
"ZA335_04_04"	"ZA335_04_04_0083"	"NULL"	"Zusammentreffen mit SS-Aufseherin"
"ZA335_04_04"	"ZA335_04_04_0085"	"NULL"	"Flucht vor der SS-Aufseherin"
"ZA335_04_04"	"ZA335_04_04_0089"	"NULL"	"Hilfsangebot eines deutschen Offiziers"
"ZA335_04_04"	"ZA335_04_04_0092"	"NULL"	"Warten und Zusammentreffen mit Freundinnen"
"ZA335_04_04"	"ZA335_04_04_0094"	"NULL"	"Hilfe durch den deutschen Offizier"
"ZA335_04_04"	"ZA335_04_04_0103"	"NULL"	"Überleben im Versteck"
"ZA335_04_04"	"ZA335_04_04_0105"	"Befreiung durch die sowjetische Armee"	"Begegnung mit den ersten Panzern"
"ZA335_04_04"	"ZA335_04_04_0108"	"NULL"	"Warnung vor Minenfeld"
"ZA335_04_04"	"ZA335_04_04_0110"	"NULL"	"Aufnahme in die Armee und Verletzung"
"ZA335_04_04"	"ZA335_04_04_0111"	"NULL"	"Kriegsende"
"ZA335_04_04"	"ZA335_04_04_0115"	"Nachkriegszeit"	"Rückkehr in die Sowjetunion 1947"
"ZA335_04_04"	"ZA335_04_04_0122"	"NULL"	"Bericht über ihre Gefangenschaft für den NKVD"
"ZA335_04_04"	"ZA335_04_04_0126"	"NULL"	"Umzug nach Vsevoložskaja zum Vater"
"ZA335_04_04"	"ZA335_04_04_0127"	"NULL"	"Bildung und Arbeit im Haus der Kultur"
"ZA335_04_04"	"ZA335_04_04_0129"	"NULL"	"Wechsel des Wohnsitzes und des Arbeitsplatzes"
"ZA335_04_04"	"ZA335_04_04_0131"	"NULL"	"Schicksal ihrer Geschwister"
"ZA335_04_04"	"ZA335_04_04_0136"	"NULL"	"Lebenszeichen während und nach dem Krieg"
"ZA335_04_04"	"ZA335_04_04_0138"	"NULL"	"Schwierige Rückkehr ins bürgerliche Leben 1947"
"ZA335_04_04"	"ZA335_04_04_0141"	"NULL"	"Heirat und Kinder"
"ZA335_04_04"	"ZA335_04_04_0150"	"NULL"	"Kontakte mit ehemaligen Mithäftlingen und Organisationen"
"ZA335_04_04"	"ZA335_04_04_0157"	"NULL"	"Erinnerung an Hunger, Krankheit und Selektion"
"ZA335_04_04"	"ZA335_04_04_0171"	"Entschädigung"	"Nichtauszahlung von 10% der Entschädigungssumme I"
"ZA335_04_04"	"ZA335_04_04_0173"	"NULL"	"Freiwillige Zahlung der Firma Siemens"
"ZA335_04_04"	"ZA335_04_04_0174"	"NULL"	"Nichtauszahlung von 10% der Entschädigungssumme II"
"ZA335_04_04"	"ZA335_04_04_0180"	"Fazit über die Deutschen"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0001"	"Einleitung"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0003"	"Kindheit"	"Erinnerungen an Mutter"
"ZA343_02_01"	"ZA343_02_01_0015"	"NULL"	"Tätigkeiten in der Jugend"
"ZA343_02_01"	"ZA343_02_01_0018"	"NULL"	"Erinnerungen an Mutter 2"
"ZA343_02_01"	"ZA343_02_01_0026"	"NULL"	"Arbeitsunfall Vater"
"ZA343_02_01"	"ZA343_02_01_0027"	"NULL"	"Geschwister"
"ZA343_02_01"	"ZA343_02_01_0035"	"NULL"	"Religiosität"
"ZA343_02_01"	"ZA343_02_01_0040"	"Eheschließung"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0043"	"NULL"	"Kennenlernen im Lager"
"ZA343_02_01"	"ZA343_02_01_0046"	"NULL"	"Umwerben nach Befreiung"
"ZA343_02_01"	"ZA343_02_01_0055"	"NULL"	"Eheschließung wegen Schwangerschaft"
"ZA343_02_01"	"ZA343_02_01_0058"	"Vorkriegszeit"	"Erinnerungen an Vater"
"ZA343_02_01"	"ZA343_02_01_0060"	"NULL"	"Vaters Entkommen vor der Verbannung durch fremden Pass"
"ZA343_02_01"	"ZA343_02_01_0065"	"NULL"	"Biographie Vater"
"ZA343_02_01"	"ZA343_02_01_0078"	"NULL"	"Krankheit Vater"
"ZA343_02_01"	"ZA343_02_01_0083"	"NULL"	"Erinnerungen an Mutter 3"
"ZA343_02_01"	"ZA343_02_01_0093"	"NULL"	"Umzug zur Nachbarin"
"ZA343_02_01"	"ZA343_02_01_0101"	"Evakuierung"	"Nichtevakuierung des Vaters wegen Krankheit"
"ZA343_02_01"	"ZA343_02_01_0104"	"NULL"	"Evakuierung der Mutter mit 2 Brüdern (17. Aug.)"
"ZA343_02_01"	"ZA343_02_01_0106"	"NULL"	"Marias und Annas Verzicht auf Evakuierung"
"ZA343_02_01"	"ZA343_02_01_0107"	"NULL"	"Affinität zur Medizin"
"ZA343_02_01"	"ZA343_02_01_0111"	"NULL"	"Ablehnung bei Wunsch auf Frontdienst"
"ZA343_02_01"	"ZA343_02_01_0115"	"Kriegsbeginn"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0129"	"NULL"	"Verbleib der Brüder"
"ZA343_02_01"	"ZA343_02_01_0146"	"NULL"	"Bildungsstand der Geschwister"
"ZA343_02_01"	"ZA343_02_01_0151"	"NULL"	"Plan zur Flucht nach Leningrad / Winter 1942"
"ZA343_02_01"	"ZA343_02_01_0161"	"Rückkehr Annas aus Deutschland"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0165"	"Biographie Marias"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0185"	"Kriegsbeginn 2"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0188"	"NULL"	"Anna (Schwester)"
"ZA343_02_01"	"ZA343_02_01_0200"	"NULL"	"Kriegsbeginn 3"
"ZA343_02_01"	"ZA343_02_01_0213"	"NULL"	"Klärung der Familienverhältnisse / Vergangenheit"
"ZA343_02_01"	"ZA343_02_01_0266"	"Rückkehr aus Deutschland"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0278"	"Deportation nach Deutschland"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0290"	"NULL"	"Lebensverhältnisse vor dem Krieg"
"ZA343_02_01"	"ZA343_02_01_0304"	"NULL"	"Deutschkenntnisse"
"ZA343_02_01"	"ZA343_02_01_0319"	"NULL"	"Beschreibung der Deutschen"
"ZA343_02_01"	"ZA343_02_01_0346"	"NULL"	"Annäherungen durch Deutsche/Russen"
"ZA343_02_01"	"ZA343_02_01_0365"	"Im Zwangsarbeiterlager (Deutschland)"	"Überleben in Wilhelmshagen"
"ZA343_02_01"	"ZA343_02_01_0403"	"NULL"	"Arbeit als Hausmädchen"
"ZA343_02_01"	"ZA343_02_01_0449"	"NULL"	"Suche nach der Schwester im benachbarten Lager"
"ZA343_02_01"	"ZA343_02_01_0464"	"NULL"	"Unterbrechung"
"ZA343_02_01"	"ZA343_02_01_0478"	"NULL"	"Beschreibung der Deutschen 2 (vor und während dem Krieg)"
"ZA343_02_01"	"ZA343_02_01_0484"	"NULL"	"Wochenenden auf dem Land während der Zwangsarbeit"
"ZA343_02_01"	"ZA343_02_01_0491"	"NULL"	"Suche nach der Schwester in benachbarten Lager 2"
"ZA343_02_01"	"ZA343_02_01_0500"	"NULL"	"Vermutungen über Frontlinien"
"ZA343_02_01"	"ZA343_02_01_0507"	"NULL"	"Unterbrechung 2 (politische Einstellung/ Religiosität)"
"ZA343_02_01"	"ZA343_02_01_0528"	"Deportation nach Deutschland 2"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0540"	"NULL"	"Aufenthalt in Estland"
"ZA343_02_01"	"ZA343_02_01_0551"	"Befreiung durch die Russen"	"NULL"
"ZA343_02_01"	"ZA343_02_01_0556"	"NULL"	"Verstecken in der U-Bahn vor Bomben"
"ZA343_02_01"	"ZA343_02_01_0573"	"NULL"	"Befreiung"
"ZA343_02_01"	"ZA343_02_01_0578"	"NULL"	"Missbrauchsversuch durch russische Offiziere"
"ZA343_02_01"	"ZA343_02_01_0589"	"NULL"	"Durchgangscamp/ Missbrauchsversuche durch Hauptmann"
"ZA343_02_01"	"ZA343_02_01_0668"	"NULL"	"Karzer als Folge der Ablehnung des Hauptmanns"
"ZA343_02_01"	"ZA343_02_01_0673"	"NULL"	"Ärztliche Untersuchung, Bescheinigung der Jungfräulichkeit"
"ZA343_02_01"	"ZA343_02_01_0686"	"NULL"	"Verhör"
"ZA343_02_02"	"ZA343_02_02_0007"	"Lager Norilsk (Russland)"	"Gerichtsverhandlung/ Urteil: Arbeitslager"
"ZA343_02_02"	"ZA343_02_02_0032"	"NULL"	"Rehabilitierungsversuche"
"ZA343_02_02"	"ZA343_02_02_0103"	"NULL"	"Exkurs: Kriegsbeginn (Mangel an Waffen)"
"ZA343_02_02"	"ZA343_02_02_0119"	"NULL"	"Fahrt nach Norilsk/ Lebensumstände"
"ZA343_02_02"	"ZA343_02_02_0131"	"NULL"	"Unterbrechung 3 (Bildung)"
"ZA343_02_02"	"ZA343_02_02_0147"	"NULL"	"Rehabilitierungsversuche 2/ Rückkehr aus Norilsk/ Kampf um Zahlungen"
"ZA343_02_02"	"ZA343_02_02_0189"	"NULL"	"Lager Wilhelmshagen (Arbeit)"
"ZA343_02_02"	"ZA343_02_02_0205"	"NULL"	"Lager Norilsk (Arbeit)"
"ZA343_02_02"	"ZA343_02_02_0230"	"Zwangsarbeiterlager Deutschland 2 (Deutschland)"	"NULL"
"ZA343_02_02"	"ZA343_02_02_0251"	"NULL"	"Fehlen von Kontaktmöglichkeiten / Rückkehr"
"ZA343_02_02"	"ZA343_02_02_0274"	"NULL"	"Missbrauch durch russische Offiziere nach der Befreiung (Schwester Anna)"
"ZA343_02_02"	"ZA343_02_02_0296"	"Lager Norilsk 2 (Russland) (Arbeit & Verpflegung)"	"NULL"
"ZA343_02_02"	"ZA343_02_02_0360"	"NULL"	"Hungerstreik im Lager Norilsk"
"ZA343_02_02"	"ZA343_02_02_0445"	"NULL"	"Rückkehr aus Norilsk/ Lebensumstände"
"ZA343_02_02"	"ZA343_02_02_0460"	"NULL"	"Entschädigung"
"ZA343_02_02"	"ZA343_02_02_0465"	"NULL"	"Lager in Deutschland.Lebensbedingungen"
"ZA343_02_02"	"ZA343_02_02_0475"	"NULL"	"Zwischenmenschliche Kontakte Deutschland während und nach dem Krieg"
"ZA343_02_02"	"ZA343_02_02_0518"	"NULL"	"Familie"
"ZA343_02_02"	"ZA343_02_02_0575"	"NULL"	"Alltag im Zwangsarbeiterlager"
"ZA343_02_02"	"ZA343_02_02_0614"	"NULL"	"Luftangriffe in Deutschland"
"ZA343_02_02"	"ZA343_02_02_0642"	"Gegenwart"	"Bedeutung des Lagers für Marias Leben"
"ZA343_02_02"	"ZA343_02_02_0649"	"NULL"	"Aktuelles Leben mit der Erinnerung an die Lager"
"ZA343_02_02"	"ZA343_02_02_0713"	"NULL"	"Tätigkeiten nach den Lageraufenthalten"
"ZA343_02_02"	"ZA343_02_02_0733"	"NULL"	"Exkurs: Beziehung zur Mutter/ Tätigkeiten vor dem Lager"
"ZA343_02_02"	"ZA343_02_02_0756"	"NULL"	"Plan zum Verfassen von Memoiren"
"ZA343_02_02"	"ZA343_02_02_0762"	"NULL"	"Aktuelles Empfinden gegenüber dem Lager"
"ZA343_02_02"	"ZA343_02_02_0775"	"NULL"	"Exkurs: Behandlungen im Lager Norilsk"
"ZA343_02_02"	"ZA343_02_02_0781"	"NULL"	"Entschädigung 2"
"ZA343_02_02"	"ZA343_02_02_0821"	"NULL"	"Bedeutung historischer Daten"
"ZA343_02_02"	"ZA343_02_02_0828"	"NULL"	"Kontakte zu ehemaligen Zwangsarbeiterinnen"
"ZA343_02_02"	"ZA343_02_02_0868"	"NULL"	"Exkurs: Nach der Befreiung bis Lager in Norilsk"
"ZA467_06_01"	"ZA467_06_01_0010"	"Kindheit und Jugend"	"NULL"
"ZA467_06_01"	"ZA467_06_01_0018"	"NULL"	"Kollektivierung"
"ZA467_06_01"	"ZA467_06_01_0025"	"NULL"	"Umzug der Familie nach Kostjukowka in Weißrussland"
"ZA467_06_01"	"ZA467_06_01_0037"	"NULL"	"Lebensumstände in Weißrussland"
"ZA467_06_01"	"ZA467_06_01_0055"	"NULL"	"Umzug nach Pereesdnaja im Donbass"
"ZA467_06_01"	"ZA467_06_01_0057"	"NULL"	"Lebenssituation der Geschwister"
"ZA467_06_01"	"ZA467_06_01_0062"	"NULL"	"Umzug nach Cherson"
"ZA467_06_01"	"ZA467_06_01_0066"	"NULL"	"Umzug nach Steklotara"
"ZA467_06_01"	"ZA467_06_01_0067"	"NULL"	"Umzug zurück nach Cherson"
"ZA467_06_01"	"ZA467_06_01_0071"	"NULL"	"Umzug nach Zjurupinsk"
"ZA467_06_01"	"ZA467_06_01_0076"	"NULL"	"Umzug nach Steklotara"
"ZA467_06_01"	"ZA467_06_01_0078"	"NULL"	"Über die Familie"
"ZA467_06_01"	"ZA467_06_01_0082"	"NULL"	"Schulabschluss nach der siebten Klasse"
"ZA467_06_01"	"ZA467_06_01_0083"	"Kriegsbeginn, Okkupation und Verschleppung nach Deutschland"	"Kriegsbeginn"
"ZA467_06_01"	"ZA467_06_01_0086"	"NULL"	"Okkupation"
"ZA467_06_01"	"ZA467_06_01_0101"	"NULL"	"Beide Brüder als Soldaten im Krieg"
"ZA467_06_01"	"ZA467_06_01_0109"	"NULL"	"Evakuierung der Familie nach Mordowija"
"ZA467_06_01"	"ZA467_06_01_0116"	"NULL"	"Der mittlere Bruder kehrt zurück und wird nach Deutschland verschleppt"
"ZA467_06_01"	"ZA467_06_01_0127"	"NULL"	"Leben in Swerdlowsk und erstes Treffen mit der zukünftigen Ehefrau Galina"
"ZA467_06_01"	"ZA467_06_01_0145"	"NULL"	"Dienst in der sowjetischen Arbeitsfront"
"ZA467_06_01"	"ZA467_06_01_0166"	"NULL"	"Okkupation II"
"ZA467_06_01"	"ZA467_06_01_0186"	"NULL"	"Verschleppung nach Deutschland 1942"
"ZA467_06_01"	"ZA467_06_01_0189"	"NULL"	"Okkupation III"
"ZA467_06_01"	"ZA467_06_01_0194"	"NULL"	"Verschleppung nach Deutschland II"
"ZA467_06_01"	"ZA467_06_01_0222"	"NULL"	"Okkupation IV"
"ZA467_06_01"	"ZA467_06_01_0227"	"NULL"	"Verschleppung nach Deutschland III"
"ZA467_06_01"	"ZA467_06_01_0229"	"Zwangsarbeit in Deutschland 1942 - 1945"	"NULL"
"ZA467_06_01"	"ZA467_06_01_0230"	"NULL"	"Ankunft in Deutschland"
"ZA467_06_01"	"ZA467_06_01_0240"	"NULL"	"Arbeitsbedingungen und Misshandlungen"
"ZA467_06_01"	"ZA467_06_01_0259"	"NULL"	"Hilfe eines deutschen Vorstehers"
"ZA467_06_02"	"ZA467_06_02_0016"	"NULL"	"Suche nach Bekannten in Deutschland"
"ZA467_06_02"	"ZA467_06_02_0021"	"NULL"	"Briefwechsel mit Galina im Lager"
"ZA467_06_02"	"ZA467_06_02_0023"	"NULL"	"Leben in Swerdlowsk II"
"ZA467_06_02"	"ZA467_06_02_0026"	"NULL"	"Briefwechsel mit Galina im Lager II"
"ZA467_06_02"	"ZA467_06_02_0036"	"NULL"	"Kontakt mit der Familie Ruschke"
"ZA467_06_02"	"ZA467_06_02_0063"	"NULL"	"Arbeits- und Lebensbedingungen in der Zwangsarbeit"
"ZA467_06_02"	"ZA467_06_02_0066"	"NULL"	"Kennzeichnungspflicht der Ostarbeiter"
"ZA467_06_02"	"ZA467_06_02_0068"	"NULL"	"Zusammentreffen mit der Russischen Befreiungsarmee"
"ZA467_06_02"	"ZA467_06_02_0074"	"Kriegsende"	"NULL"
"ZA467_06_02"	"ZA467_06_02_0081"	"NULL"	"Evakuierung 1945"
"ZA467_06_02"	"ZA467_06_02_0085"	"NULL"	"Flucht"
"ZA467_06_02"	"ZA467_06_02_0089"	"NULL"	"Zusammentreffen mit  der Roten Armee"
"ZA467_06_02"	"ZA467_06_02_0091"	"NULL"	"Armeedienst"
"ZA467_06_02"	"ZA467_06_02_0093"	"NULL"	"Verwundung und Lazarett"
"ZA467_06_02"	"ZA467_06_02_0096"	"Nachkriegszeit"	"Dienst im Ingenieursbataillon 1945 - 1947"
"ZA467_06_02"	"ZA467_06_02_0097"	"NULL"	"Dienst als komsomolzischer Sekretär"
"ZA467_06_02"	"ZA467_06_02_0098"	"Haftzeit in der Sowjetunion 1947 - 1954"	"Verhaftung"
"ZA467_06_02"	"ZA467_06_02_0103"	"NULL"	"Armeedienst II"
"ZA467_06_02"	"ZA467_06_02_0132"	"NULL"	"Beginn der strafrechtlichen Verfolgung"
"ZA467_06_02"	"ZA467_06_02_0133"	"NULL"	"Denunziationen"
"ZA467_06_02"	"ZA467_06_02_0140"	"NULL"	"Schuldspruch"
"ZA467_06_02"	"ZA467_06_02_0146"	"NULL"	"Denunziationen II"
"ZA467_06_02"	"ZA467_06_02_0147"	"NULL"	"Eindrücke vom Heimaturlaub"
"ZA467_06_02"	"ZA467_06_02_0154"	"NULL"	"Äußerungen, die zu Denunziationen führten"
"ZA467_06_02"	"ZA467_06_02_0160"	"NULL"	"Denunziationen III"
"ZA467_06_02"	"ZA467_06_02_0162"	"NULL"	"Urteil"
"ZA467_06_02"	"ZA467_06_02_0165"	"NULL"	"Untersuchungshaft in Grodno"
"ZA467_06_02"	"ZA467_06_02_0173"	"NULL"	"Beschreibung der Zelle in der Untersuchungshaft"
"ZA467_06_02"	"ZA467_06_02_0185"	"NULL"	"Verpflegung in der Untersuchungshaft"
"ZA467_06_02"	"ZA467_06_02_0194"	"NULL"	"Untersuchungshaft in Grodno II"
"ZA467_06_02"	"ZA467_06_02_0198"	"NULL"	"\Literaturabende\"" im Lager"""
"ZA467_06_02"	"ZA467_06_02_0224"	"NULL"	"Haft im Durchgangsgefängnis in Orscha"
"ZA467_06_02"	"ZA467_06_02_0228"	"NULL"	"Deportation Richtung Tajschet"
"ZA467_06_02"	"ZA467_06_02_0231"	"NULL"	"Abbruch der Deportation Richtung Tajschet in Swerdlowsk wegen Hungersnot"
"ZA467_06_02"	"ZA467_06_02_0232"	"NULL"	"Deportation nach Kisellag"
"ZA467_06_02"	"ZA467_06_02_0244"	"NULL"	"Haft in Kisellag"
"ZA467_06_02"	"ZA467_06_02_0248"	"NULL"	"\Im Durchgangsgefängnis stahl man meine Schuhe\"""""
"ZA467_06_02"	"ZA467_06_02_0288"	"NULL"	"Beschreibung des Lagers Lesnaja"
"ZA467_06_03"	"ZA467_06_03_0022"	"NULL"	"Arbeit im Lager Lesnaja"
"ZA467_06_03"	"ZA467_06_03_0026"	"NULL"	"Deportation ins 49. Viertel"
"ZA467_06_03"	"ZA467_06_03_0027"	"NULL"	"Arbeit, Misshandlungen und Verpflegung im 49. Viertel"
"ZA467_06_03"	"ZA467_06_03_0046"	"NULL"	"Hilfe durch Semen Mowtschan bei der Überweisung in die Einzellagerstelle"
"ZA467_06_03"	"ZA467_06_03_0057"	"NULL"	"Die guten Haftbedingungen in der Einzellagerstätte"
"ZA467_06_03"	"ZA467_06_03_0070"	"NULL"	"Deportation in die Einzellagerstelle 8, Zone 104"
"ZA467_06_03"	"ZA467_06_03_0073"	"NULL"	"Beschreibung der Haft in der Einzellagerstätte 8"
"ZA467_06_03"	"ZA467_06_03_0083"	"NULL"	"Beschreibung des Lagers Lesnaja II"
"ZA467_06_03"	"ZA467_06_03_0096"	"NULL"	"Erhalt eines Passierscheins und Arbeit als Fahrer"
"ZA467_06_03"	"ZA467_06_03_0113"	"NULL"	"Bekanntschaft mit Hauptmann Kaschen'kow"
"ZA467_06_03"	"ZA467_06_03_0118"	"NULL"	"Arbeit als Tierarzthelfer bei Hauptmann Kaschen'kow"
"ZA467_06_03"	"ZA467_06_03_0122"	"NULL"	"Beginn des \Zivillebens\"""""
"ZA467_06_03"	"ZA467_06_03_0126"	"Leben nach der Freilassung 1954"	"NULL"
"ZA467_06_03"	"ZA467_06_03_0127"	"NULL"	"Überprüfung der Akten"
"ZA467_06_03"	"ZA467_06_03_0134"	"NULL"	"Freilassung"
"ZA467_06_03"	"ZA467_06_03_0138"	"NULL"	"Kontaktaufnahme mit dem Bruder"
"ZA467_06_03"	"ZA467_06_03_0146"	"NULL"	"Galinas Schicksal"
"ZA467_06_03"	"ZA467_06_03_0156"	"NULL"	"Freilassung II"
"ZA467_06_03"	"ZA467_06_03_0161"	"NULL"	"Heimfahrt mit dem Bruder, Nachricht über den Tod des Vaters"
"ZA467_06_03"	"ZA467_06_03_0170"	"NULL"	"Ankunft zu Hause in Priluki"
"ZA467_06_03"	"ZA467_06_03_0174"	"NULL"	"Umzüge der Familie zur Kriegszeit"
"ZA467_06_03"	"ZA467_06_03_0176"	"NULL"	"Hilfe des Schwagers (KGB-Mitarbeiter) bei der Evakuierung der Familie"
"ZA467_06_03"	"ZA467_06_03_0186"	"NULL"	"Ankunft zu Hause in Priluki II"
"ZA467_06_03"	"ZA467_06_03_0189"	"NULL"	"Stigmatisierung als ehemaliger Häftling"
"ZA467_06_03"	"ZA467_06_03_0192"	"NULL"	"Arbeit und Wohnung in Priluki"
"ZA467_06_03"	"ZA467_06_03_0196"	"NULL"	"Ferien bei der Schwester in Swerdlowsk"
"ZA467_06_03"	"ZA467_06_03_0201"	"NULL"	"Zusammentreffen mit Galina"
"ZA467_06_03"	"ZA467_06_03_0208"	"NULL"	"Beginn des gemeinsamen Lebens mit Galina"
"ZA467_06_03"	"ZA467_06_03_0209"	"NULL"	"Goldene Hochzeit"
"ZA467_06_03"	"ZA467_06_03_0211"	"NULL"	"Arbeit im Werk als Elektrotechniker"
"ZA467_06_03"	"ZA467_06_03_0213"	"NULL"	"Stigmatisierung als ehemaliger Häftling II"
"ZA467_06_03"	"ZA467_06_03_0243"	"NULL"	"Arbeit im Werk als Elektrotechniker II"
"ZA467_06_03"	"ZA467_06_03_0248"	"NULL"	"Beschreibung eines Arbeitstags"
"ZA467_06_03"	"ZA467_06_03_0252"	"NULL"	"Ausbildung in Kiew als Mechaniker für Rechen- und Schreibtechnik"
"ZA467_06_03"	"ZA467_06_03_0253"	"NULL"	"Absolvierung des Lernkombinats in Odessa für die Buchhaltungsmaschine"
"ZA467_06_03"	"ZA467_06_03_0255"	"NULL"	"Ausbildung in Wilnjus an den Relaisrechnern"
"ZA467_06_03"	"ZA467_06_03_0257"	"NULL"	"Arbeit im Werk als Elektrotechniker III"
"ZA467_06_04"	"ZA467_06_04_0007"	"Künstlerisches Schaffen: Malen, Zeichnen, Dichten"	"Malen und Zeichnen als Hobby"
"ZA467_06_04"	"ZA467_06_04_0035"	"NULL"	"Bekanntschaft mit Künstlern im Lager"
"ZA467_06_04"	"ZA467_06_04_0038"	"NULL"	"Bekanntschaft mit Malern in Priluki"
"ZA467_06_04"	"ZA467_06_04_0041"	"NULL"	"Malen und Zeichnen als Hobby II"
"ZA467_06_04"	"ZA467_06_04_0053"	"NULL"	"Malen in Deutschland"
"ZA467_06_04"	"ZA467_06_04_0058"	"NULL"	"Malen und Zeichen in Priluki"
"ZA467_06_04"	"ZA467_06_04_0061"	"NULL"	"Beschreibung seiner Exlibris-Serie"
"ZA467_06_04"	"ZA467_06_04_0073"	"NULL"	"Bekanntschaft mit Künstlern im Lager II"
"ZA467_06_04"	"ZA467_06_04_0091"	"NULL"	"Beschreibung seines Werkes: Miniaturzeichnungen"
"ZA467_06_04"	"ZA467_06_04_0103"	"NULL"	"Teilnahme an Ausstellungen"
"ZA467_06_04"	"ZA467_06_04_0141"	"NULL"	"Einzelausstellung in Priluki"
